id,address,bedrooms,gla,city,province,postal_code,property_sub_type,structure_type,style,levels,room_count,full_baths,half_baths,main_level_finished_area,upper_lvl_fin_area,bg_fin_area,lot_size_sf,year_built,roof,basement,cooling,heating,close_price,close_date,public_remarks,latitude,longitude,cluster
3278,Unit 51 - 808 Datzell Lane,3,1100.0,Kingston ,Ontario,K7M 7R6,Condo Townhouse,"Condo Townhouse, 2-Storey ",2-Storey ,2-Storey ,8,0.0,0.0,,,,0.0,0.0,,Unfinished ,Central Air ,Forced Air ,375000.0,2025-01-31,"Welcome home to 808 Datzell Lane! This charming 3 bedroom, 1.5-bath townhouse condo offers the perfect opportunity to settle into a home thats both affordable and move-in ready. Nestled in the friendly Sexton Place community, its a great choice for first-time home buyers, young families or investors looking for a property with both comfort and a great West end convenient location. Step inside to this bright, inviting home that is mostly carpet free with wood laminate flooring and a functional oak kitchen. Patio doors lead way to your own private backyard with a patio featuring a cozy spot for morning coffee or evening get-togethers. The fresh, neutral tones throughout provide a welcoming canvas for your personal style. Upstairs, three comfortable bedrooms and a full bathroom offer plenty of space for family, guests, or a home office. The lower level is ready to meet your needs, whether for a toy room, storage, hobbies, or future finishing with a sump pump already in place.  An attached garage with inside entry adds to the ease of living. Sexton Place offers a sense of community with its outdoor pool, playground with basketball courts. Nearby amenities include grocery stores, schools, recreational park with Baseball Diamond, Soccer Field and Courts for playing Pickleball and Tennis enthusiasts. Express line bus stop just minutes away. Ready to move in and make it yours? Call today to book your private tour and take the next step toward homeownership or a smart investment!!",44.25,-76.5903,4
3312,1126 Dunham St,3,2700.0,Kingston,Ontario,K7P 2L4,Detached,Detached,Backsplit 4,Two,14,3.0,0.0,,,,7050.0,0.0,,Fin W/O,Central Air,Forced Air,935000.0,2025-01-31,"Custom-built Westwoods four-level back split! There's so much to love about this home, but you could buy it on its location alone. You'll find it on a large, pie shaped lot on a quiet street with a backyard that connects to walking paths and green space. If that's not enough, your kids can walk to school (it's in the Lancaster Public School district) in under a minute and never have to set foot on a street. Beyond the A+ location, this home has over 2,700 square feet of above grade living space and another 900 below. There are three bedrooms and two full baths on the main floor, and two more bedrooms and another full bath on the next level down. Upstairs is open concept with nine foot ceilings and transom windows throughout. The large kitchen, dining room, and living room are all found here along with a beautiful four season sun room that looks out over the backyard with its kidney-shaped in-ground pool, and wonderful landscaping. The next level down (still above grade) has the perfect room to connect you to everything backyard and pool related, and is also where you'll find the laundry. Beyond that, there's another level with a finished rec-room, a storage room, and the mechanicals. There's room for four cars in the double wide driveway, and the attached garage might just be the biggest we've seen in Westwoods. This beautiful, one-of-a-kind home, is chock full of thoughtful details, a long list of updates and upgrades, and ready to be loved for a long time by its next lucky family.",44.2547,-76.5988,4
14098,983 Westminster Place ,5,1721.0,Kingston ,Ontario,K7P 1R1,Single Family Residence,"Single Family Residence, Sidesplit ",Sidesplit ,Sidesplit ,10,1.0,1.0,,,,5929.0,0.0,Asphalt Shing ,Finished ,Central Air ,Forced Air ,571400.0,2025-01-31,"Kingston’s most sought-after area, home at the end of a peaceful cul-de-sac.Thishome is perfectly positioned for families, with several top-rated schools withinwalking distance, including Lancaster Drive Public School, Mother Teresa CatholicSchool, Holy Cross Secondary School, and Bayridge Secondary School. Yourchildren’s education is secured in this vibrant community known for its strongacademic programs and safe, welcoming environment.just steps away from banks,grocery stores, pharmacies, and a variety of parks all within a shortwalk.spacious layout with three bedrooms upstairs and two bedrooms downstairs,offering ample space for family and guests.The oversized lot, measuring 121 ft by49 ft, boasts a breathtaking backyard. Don’t miss the opportunity to make thisexceptional property your new home!",44.2522,-76.5908,4
166972,1126 Dunham Street ,5,2750.0,Kingston ,Ontario,K7P 2L4,Detached,"Detached, Backsplit 4 ",Backsplit 4 ,Backsplit 4 ,14,0.0,0.0,,,,7050.0,0.0,,Finished with Walk-Out ,Central Air ,Forced Air ,935000.0,2025-01-31,"Custom-built Westwoods four-level back split! There's so much to love about this home, but you could buy it on its location alone. You'll find it on a large, pie shaped lot on a quiet street with a backyard that connects to walking paths and green space. If that's not enough, your kids can walk to school (it's in the Lancaster Public School district) in under a minute and never have to set foot on a street. Beyond the A+ location, this home has over 2,700 square feet of above grade living space and another 900 below. There are three bedrooms and two full baths on the main floor, and two more bedrooms and another full bath on the next level down. Upstairs is open concept with nine foot ceilings and transom windows throughout. The large kitchen, dining room, and living room are all found here along with a beautiful four season sun room that looks out over the backyard with its kidney-shaped in-ground pool, and wonderful landscaping. The next level down (still above grade) has the perfect room to connect you to everything backyard and pool related, and is also where you'll find the laundry. Beyond that, there's another level with a finished rec-room, a storage room, and the mechanicals. There's room for four cars in the double wide driveway, and the attached garage might just be the biggest we've seen in Westwoods. This beautiful, one-of-a-kind home, is chock full of thoughtful details, a long list of updates and upgrades, and ready to be loved for a long time by its next lucky family.",44.2547,-76.5988,2
14081,4061 BATH Rd ,4,1820.0,Kingston ,Ontario,K7M 4Y6,Detached,Detached,2-Storey ,2-Storey ,12,2.0,0.0,,,,7344.0,75.0,,"Part Bsmt, Unfinished ",Central Air ,Forced Air ,473030.0,2025-02-01,"Welcome to Collins Bay, this home has been recently updated from top to bottom keeping the character of this spacious home but with the convenience of new new shingles, siding, windows, plumbing just to start the list. The tastefully renovated kitchen offers stone counter tops, new stainless appliances and new cabinetry and gorgeous 2 x 2 ceramic tiles. A new washer and dryer are tucked away in a laundry cupboard off the kitchen with a 2pc powder room. Lounge in south facing porch that has all new windows, or enjoy some quiet time on the back porch or back deck. The home has new engineered hardwood floors and well appointed bathrooms with high end finishes. Located just steps from the water, schools, shopping and scenic water front parks.",44.2415,-76.6103,4
138693,4061 BATH Road ,4,1797.0,Kingston ,Ontario,K7M 4Y6,Detached,"Detached, 2-Storey ",2-Storey ,2-Storey ,12,0.0,0.0,,,,7344.0,0.0,,"Unfinished, Partial Basement ",Central Air ,Forced Air ,473030.0,2025-02-01,"Welcome to Collins Bay, this home has been recently updated from top to bottom keeping the character of this spacious home but with the convenience of new new shingles, siding, windows, plumbing just to start the list. The tastefully renovated kitchen offers stone counter tops, new stainless appliances and new cabinetry and gorgeous 2 x 2 ceramic tiles. A new washer and dryer are tucked away in a laundry cupboard off the kitchen with a 2pc powder room. Lounge in south facing porch that has all new windows, or enjoy some quiet time on the back porch or back deck. The home has new engineered hardwood floors and well appointed bathrooms with high end finishes. Located just steps from the water, schools, shopping and scenic water front parks.",44.2415,-76.6103,4
4112,661 Roosevelt Dr,2,1500.0,Kingston,Ontario,K7M 8T8,Detached,Detached,Bungalow-Raised,One,8,2.0,0.0,,,,6000.0,0.0,,"Full, Unfinished",Central Air,Forced Air,580000.0,2025-02-04,"Current valuation for 661 Roosevelt Dr, City Southwest, Kingston. Listed for $624,900 on 2024-11-28",44.2326,-76.5884,4
4115,657 Barnsley Cres,3,1501.0,Kingston,Ontario,K7M 8X4,Semi-Detached,Semi-Detached,2-Storey,Two,11,2.0,0.0,,,,4867.56,0.0,,Fin W/O,Central Air,Forced Air,550000.0,2025-02-04,"Welcome to your new home! This bright and inviting 3-bedroom, 2-bathroom 'super' semi-detached home is perfectly located in Kingston's sought-after West End. As you step up into your main living space, you will be greeted by the bright, spacious living and dining area just off of the large, well-equipped kitchen - an ideal layout for both family living and entertaining guests. Large windows throughout ensure an abundance of natural light, creating a warm and welcoming atmosphere.The fully finished lower level adds even more living space, complete with a convenient walkout to the fully fenced backyard. Recently updated with stylish luxury vinyl plank flooring, this versatile space could serve as a recreation room, home office, or additional family room perfect for any lifestyle. Other standout features include double closets in the Primary bedroom, a double-car garage with direct inside access to the home, offering plenty of parking and extra storage space. Outside, the private, fully fenced yard is perfect for children, pets, or gardening, providing a peaceful retreat just steps from your door. Located just minutes from Lemoine Point Conservation Area, The Landings Golf Course, Schools, Parks, Public transit, and a wide range of amenities, this home offers the perfect balance of suburban serenity and urban convenience. Don't miss the opportunity to make this wonderful property yours!",44.2319,-76.5967,4
4132,418 Conservatory Dr,3,1616.0,Kingston,Ontario,K7M 9C7,Detached,Detached,2-Storey,Two,7,2.0,1.0,,,,3650.0,0.0,,"Finished, Full",Central Air,Forced Air,762000.0,2025-02-04,"Welcome home to this stunning, fully upgraded Conservatory Pond 2-Storey boasting 3 bdrms, 2.5 baths, & wonderful updates throughout. Step into the main level & be greeted by a bright office & convenient 2pc powder room to your left, followed by the open concept designer kitchen featuring glimmering quartz counters, stainless steel appliances, a kitchen island with breakfast bar, & ample modern cabinetry  connected to the spacious great room offering both a living & dining space sheltered under a soaring cathedral ceiling. Exterior access is provided via a sliding glass door off the dining space to the back deck with gazebo, overlooking the fully fenced yard equipped with a natural gas line for BBQ, a garden shed & hot tub. Moving upstairs to the second level you'll find the primary bedroom possessing a gorgeous 4pc bath, 2 more generously sized bedrooms, along with another full 4pc main bath. The fully finished basement is host to a cozy recreation room with an adjacent wet bar, as well as ample storage. This magazine worthy home is located just a short stroll to parks, schools & shopping, as well as a short drive to all desired amenities, The Landings Golf Course, & Lemoines Point conservation area.",44.2319,-76.5915,4
116709,661 Roosevelt Drive ,2,1750.0,Kingston ,Ontario,K7M 8T8,Detached,"Detached, Bungalow-Raised ",Bungalow-Raised ,Bungalow-Raised ,8,0.0,0.0,,,,6000.0,0.0,,"Full, Unfinished ",Central Air ,Forced Air ,580000.0,2025-02-04,"Auden Park. Beautifully maintained raised bungalow with large bright rooms. 2 bedrooms, 2 full baths, main floor laundry. Large eat-in kitchen with separate living and family rooms on the main floor. Full unfinished basement with 3rd bathroom rough-in. Engineered floor joists. Stone and vinyl exterior with 1.5 garage. Professionally landscaped gardens with sprinkler system. Lemoine Point Conservation area and Lake Ontario minutes away. Furnace/AC (2020). New Roof.",44.2326,-76.5884,4
